NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
2,1,2,62,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,24,0,0,0,0,0.3442622951,0.8444444444,1,1,0,0,0,0.2049180328,0,0,0,0,0,1,0,1,1,0,-1,1,-1,0
3,1,2,65,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,41,0,0,0,0,0.2946428571,0.9318181818,0,1,1,0,0,0.0178571429,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0
2,0,6,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,36,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
1,0,2,67,1,0,0,0,0,0,2,1,0,5,1,1,0,0,0,21,23,15,0,0,0,0.3725490196,0.3424657534,1,1,1,0,1,0.0,0,0,0,0,1,1,0,0,1,0,1,-1,0,0
3,1,8,80,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,23,50,0,0,0,0,0.0344827586,0.0298507463,0,0,0,0,0,0.0172413793,0,0,0,0,0,1,0,0,1,-1,1,1,1,1
4,0,3,61,1,1,0,0,0,0,0,0,0,6,1,1,0,0,0,18,36,0,0,0,0,0.2597402597,0.1647058824,0,1,0,1,0,0.025974026,0,0,0,0,1,1,0,0,1,0,1,0,0,1
2,0,3,92,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,74,0,0,0,0,0.0454545455,0.0384615385,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,1,1
3,1,3,74,4,0,0,0,0,0,0,0,0,11,1,1,0,0,0,23,44,0,0,0,0,0.3859649123,0.5,0,1,0,0,0,0.0175438596,0,0,0,0,1,1,0,0,1,0,1,1,0,0
3,1,1,47,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,14,14,11,0,0,0,0.18,0.0909090909,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
3,1,2,49,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19,23,0,0,0,0,0.1428571429,0.4545454545,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
3,2,5,121,5,4,0,0,0,0,0,0,0,20,1,1,0,1,1,66,48,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1
3,2,5,65,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,22,36,0,0,0,0,0.053030303,0.9636363636,1,1,1,0,0,0.0113636364,0,0,0,0,1,1,0,1,0,0,-1,1,-1,1
5,1,5,120,1,0,0,0,1,0,0,0,0,23,1,1,0,0,1,23,90,0,0,2,1,0.8571428571,1.0,1,1,0,1,0,0.0714285714,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1
2,1,4,56,1,0,0,0,0,0,0,0,0,11,1,1,0,0,1,17,32,0,0,0,0,0.0096153846,0.2087912088,0,1,1,0,0,0.1121794872,0,0,0,0,0,1,0,0,1,0,1,1,0,1
1,0,4,88,5,0,0,0,0,0,0,0,0,3,1,0,0,0,1,22,59,0,0,0,0,0.0284090909,0.2777777778,0,1,0,0,0,0.0227272727,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
2,0,5,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,40,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
6,4,4,63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,41,15,0,0,0,0,0.6444444444,0.1428571429,1,1,0,1,0,0.3333333333,0,0,0,0,1,0,0,0,-1,0,1,0,1,-1
5,1,3,77,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,33,37,0,0,0,0,0.0,0.2142857143,0,1,1,0,1,0.037037037,0,0,0,0,0,0,0,0,1,-1,1,-1,0,1
2,1,5,105,11,0,0,0,0,0,0,0,0,8,1,1,0,0,1,19,79,0,0,0,0,0.1137440758,0.9705882353,1,1,0,0,0,0.028436019,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1
1,0,5,109,14,0,0,0,0,0,0,0,0,11,1,1,0,0,0,13,89,0,0,0,0,0.0734463277,0.7368421053,1,0,0,0,0,0.0338983051,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1
3,0,4,111,1,0,0,0,0,0,0,2,0,20,1,1,0,0,1,19,85,0,0,0,0,0.0,0.1153846154,0,1,1,0,1,0.9589041096,0,0,0,0,0,1,0,0,1,-1,1,-1,1,-1
2,0,7,223,1,1,0,0,1,0,3,2,0,27,1,1,0,0,1,26,53,136,0,2,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
4,1,3,55,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,20,28,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
2,1,3,48,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,22,19,0,0,0,0,0.0,0.2,1,1,1,0,1,0.0,0,0,0,0,0,0,0,1,1,1,1,-1,0,1
2,1,6,123,9,0,0,0,0,0,1,0,0,8,1,1,0,0,1,21,76,18,0,0,0,0.7076923077,0.4117647059,0,1,1,1,0,0.0,0,0,0,0,1,0,0,1,1,-1,0,0,0,-1
4,0,4,82,0,0,0,0,0,0,1,0,0,16,1,1,0,0,1,15,26,33,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1
1,0,1,119,2,1,0,0,6,0,4,3,0,7,1,0,0,0,0,18,21,72,0,0,0,0.0962962963,0.8333333333,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1
2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,23,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
3,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,20,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
2,0,2,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,27,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3,1,3,103,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,11,40,44,0,0,0,0.0625,0.0298507463,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,1,1
2,0,3,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,25,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
2,1,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,1,0,0,0,0,0.5,0.9722222222,0,0,0,0,0,0.1,1,0,0,0,1,1,0,0,1,1,-1,1,-1,0
3,0,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,20,0,0,0,0,0.6666666667,1.0,0,1,0,0,0,0.3333333333,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
4,0,3,225,0,0,0,0,4,0,17,11,0,54,1,0,1,0,0,12,22,183,0,1,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0
2,1,3,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22,16,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0,5,147,14,0,0,0,0,0,0,0,0,8,1,1,0,0,0,18,122,0,0,1,0,0.2552552553,1.0,1,1,1,1,0,0.012012012,0,0,0,0,1,1,0,0,1,-1,-1,0,0,1
2,1,2,77,1,0,0,0,3,0,1,0,0,1,1,0,0,0,0,19,10,40,0,0,0,0.0,0.3333333333,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
3,0,4,77,0,0,0,0,1,1,0,0,0,5,1,1,0,0,0,29,41,0,0,1,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,-1
2,0,3,80,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,13,60,0,0,0,0,0.2142857143,0.3888888889,0,1,0,0,0,0.0142857143,0,0,0,0,0,1,0,0,1,-1,0,1,0,1
3,1,4,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15,54,0,0,0,0,0.3076923077,1.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1
2,1,5,58,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,19,32,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4,0,3,50,0,0,0,1,0,0,0,0,0,15,1,1,1,0,0,15,28,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
1,0,3,30,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8,15,0,0,0,0,0.1,0.9864864865,1,1,1,0,0,0.09,0,0,0,0,1,0,0,0,1,1,-1,1,-1,1
5,2,2,64,0,0,0,0,3,0,1,0,0,4,1,0,0,0,0,21,22,13,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
2,0,4,83,5,0,0,0,0,0,0,0,0,3,1,1,0,0,1,12,64,0,0,0,0,0.0357142857,0.0,0,0,0,0,0,0.0714285714,0,0,0,0,1,0,0,0,1,-1,1,1,1,1
2,0,2,64,2,1,0,0,1,0,1,0,0,9,1,0,0,0,1,19,24,13,0,0,0,0.0476190476,0.6,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
2,1,3,68,1,1,0,0,0,0,0,0,0,16,1,1,0,0,1,21,40,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,1,0,1,1,1,-1
2,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0.0307692308,0.8518518519,1,0,0,0,0,0.0923076923,0,0,0,0,0,1,0,0,1,1,0,1,-1,1
2,0,4,77,0,0,0,0,3,0,0,0,0,6,1,1,0,0,0,17,53,0,0,0,0,0.3414634146,0.6111111111,0,1,0,1,0,0.0243902439,0,0,0,0,1,1,0,0,1,-1,0,0,0,0
1,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1.0,0.5,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
5,1,5,67,6,0,0,0,0,0,0,0,0,7,1,1,0,0,1,13,47,0,0,0,0,0.0,0.0357142857,0,1,0,0,0,0.0050933786,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2,0,2,83,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,21,55,0,0,0,1,1.0,0.9333333333,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,1,1,-1
1,0,3,67,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,9,51,0,0,0,0,0.1333333333,1.0,1,1,1,0,0,0.037037037,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1
3,1,5,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,37,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3,1,2,54,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,16,31,0,0,0,0,0.0091743119,0.0862068966,0,1,0,1,0,0.1651376147,0,0,0,0,1,1,0,0,1,0,1,0,0,1
3,1,3,73,0,0,0,0,0,0,2,1,0,8,1,0,0,0,1,18,23,24,0,0,0,0.0698924731,0.0487804878,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,10,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
3,1,6,74,0,0,0,0,1,0,0,0,0,24,1,1,0,0,0,18,49,0,0,0,0,0.4061032864,0.9803921569,1,0,0,0,0,0.0023474178,0,0,0,0,0,1,0,0,1,0,-1,1,-1,0
4,1,5,94,1,0,0,0,1,0,0,0,0,18,1,1,0,0,1,18,69,0,0,0,0,0.0,0.2,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
1,0,5,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,17,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0,2,89,8,0,0,0,1,0,0,0,0,1,1,1,0,0,0,12,70,0,0,0,0,0.0289855072,0.9459459459,1,1,1,0,1,0.0347826087,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1
1,0,2,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,6,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
3,1,1,45,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,19,12,6,0,0,0,0.0,0.2903225806,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,1,0,-1,0,1
3,0,4,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1
2,0,1,78,0,0,0,0,0,0,4,3,0,6,1,0,0,0,1,12,9,49,0,0,0,0.0555555556,0.3846153846,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,0,1,0,1
3,1,2,109,0,0,0,0,3,0,5,4,0,5,1,0,0,0,1,16,20,65,0,0,0,0.8095238095,0.1351351351,0,1,1,1,1,0.0,1,0,0,0,0,1,0,0,1,-1,1,0,0,-1
2,1,9,120,1,0,0,0,0,0,0,0,0,35,1,1,0,0,1,18,95,0,0,0,0,0.0611111111,1.0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1
1,0,3,60,0,0,0,0,1,0,0,0,0,13,1,1,0,0,0,7,46,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,1,1,-1
3,0,3,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
5,1,5,120,1,0,0,0,1,0,0,0,0,20,1,1,0,0,1,23,90,0,0,2,1,0.8571428571,1.0,1,1,0,1,0,0.0714285714,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1
2,0,1,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,10,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
3,1,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,12,0,0,0,0,0.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,0,-1,1
1,0,5,73,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,8,58,0,0,0,0,0.1346153846,0.9811320755,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1
1,0,4,64,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,45,0,0,0,0,0.0,0.0784313725,0,1,0,0,0,0.0025974026,0,0,0,0,0,0,0,0,1,0,1,1,0,1
3,1,1,67,2,0,0,0,0,0,2,1,0,5,1,0,0,0,0,19,15,25,0,0,0,0.0363636364,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1
2,0,3,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,17,28,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
3,0,7,96,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32,57,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
3,1,5,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,27,28,0,0,0,0,0.7222222222,0.2647058824,0,1,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,1,1,0,-1
2,0,5,67,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19,41,0,0,0,0,0.8461538462,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1
2,0,4,53,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,37,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0,1,205,1,0,0,0,0,6,4,3,0,7,1,1,0,0,1,18,16,163,0,0,0,0.1264367816,0.2,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1
4,1,1,41,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,24,10,0,0,0,0,0.0769230769,0.6,0,0,0,0,0,0.0256410256,0,0,0,0,1,0,0,0,1,1,1,1,-1,1
4,0,3,137,0,0,0,0,4,0,8,4,0,9,1,0,1,0,0,12,22,95,0,1,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0
4,2,4,75,5,5,0,0,0,0,0,0,0,13,1,1,0,0,1,36,32,0,0,0,0,0.375,0.0,0,1,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,1,2,46,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,21,0,0,0,0,0.0857142857,0.0714285714,0,0,0,0,0,0.0285714286,0,0,0,0,1,0,0,0,1,1,1,1,1,1
2,1,2,79,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,17,55,0,0,0,0,0.2976190476,0.7297297297,1,1,1,0,1,0.130952381,0,0,0,0,0,1,0,0,1,-1,0,-1,0,0
2,1,3,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3,1,2,57,3,0,0,0,0,0,0,0,0,4,1,1,0,0,0,14,36,0,0,0,0,0.0,0.0769230769,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2,0,4,122,9,0,0,0,1,0,1,0,0,9,1,1,0,0,1,14,92,8,0,0,0,0.0887372014,0.525862069,1,1,1,0,1,0.0,0,0,0,0,1,1,0,0,1,-1,0,-1,0,1
2,0,4,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,31,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1
1,0,4,59,4,0,0,0,0,0,0,0,0,5,1,1,0,0,1,12,40,0,0,0,0,0.0188679245,0.046728972,0,1,1,0,0,0.0188679245,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2,0,2,62,0,0,0,0,0,0,2,1,0,7,1,0,0,0,0,22,18,14,0,0,0,0.0416666667,0.0151515152,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1,0,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,16,0,0,0,0,0.5633802817,0.9333333333,1,1,1,0,0,0.014084507,0,0,0,0,0,1,0,0,1,1,-1,1,0,0
2,0,4,53,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8,38,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
3,0,7,101,0,0,0,0,2,0,2,1,0,0,1,0,0,0,1,18,33,42,0,0,0,0.6721311475,0.9574468085,0,1,1,0,1,0.0,1,0,0,0,0,1,0,0,1,-1,-1,-1,-1,-1
2,0,4,59,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,41,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4,0,3,164,0,0,0,0,4,0,10,9,0,9,1,0,1,0,0,12,22,122,0,1,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0
2,0,2,77,6,1,0,0,0,0,0,0,0,4,1,1,0,0,1,22,48,0,0,0,0,0.0769230769,0.3225806452,0,1,0,0,0,0.0307692308,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
2,0,1,51,3,0,0,0,0,0,0,0,0,5,1,1,0,0,0,10,15,18,0,0,0,0.0476190476,0.1074380165,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
2,1,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0.0,0.0833333333,0,0,0,0,0,0.0666666667,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2,0,3,54,2,0,0,0,2,0,0,0,0,1,1,1,0,0,0,9,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
2,0,5,81,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,12,42,19,0,0,0,0.0,0.8823529412,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1
1,0,4,79,1,0,0,0,0,0,0,0,0,26,1,1,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
3,1,4,64,1,0,0,0,1,0,0,0,0,6,1,1,0,0,1,19,38,0,0,0,0,0.1621621622,0.3142857143,0,1,0,1,0,0.0405405405,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,1,6,78,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,19,52,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
3,1,4,120,1,0,0,0,0,0,0,0,0,38,1,1,0,0,0,16,97,0,0,3,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
1,0,6,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,28,0,0,0,0,0.0833333333,0.0714285714,0,1,1,0,0,0.8333333333,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
3,1,5,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,42,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2,0,6,81,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,22,52,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,1,1
3,1,1,70,1,1,0,0,0,0,2,1,0,12,1,1,0,0,0,25,12,25,0,0,0,0.0263157895,0.0303030303,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2,0,1,103,0,0,0,0,0,1,3,2,0,15,1,0,0,0,0,18,12,65,0,0,0,0.2105263158,0.9230769231,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,0,-1,1
1,0,4,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,21,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
2,1,4,72,0,0,0,0,0,0,0,0,0,26,1,1,0,0,0,18,47,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4,0,3,192,0,0,0,0,3,0,13,10,0,49,1,0,1,0,0,12,22,150,0,1,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0
2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,12,31,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1
2,1,3,30,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,14,9,0,0,0,0,0.0,0.1666666667,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,0,-1
2,0,4,73,1,0,0,0,0,0,0,0,0,20,1,1,0,0,0,13,53,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1
2,0,2,157,1,0,0,0,8,0,6,5,0,17,1,0,0,0,0,21,19,109,0,0,0,0.0109739369,0.0070257611,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
4,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,26,0,0,0,0,0.7777777778,0.2222222222,0,1,0,0,0,0.2222222222,0,0,0,0,0,1,0,0,1,1,1,1,0,-1
3,0,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,23,0,0,0,0,0.0,0.0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3,2,4,109,5,4,0,0,0,0,0,0,0,25,1,1,0,1,1,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1
3,1,4,91,2,0,0,0,5,0,0,0,0,6,1,1,0,0,1,17,67,0,0,0,0,0.1612903226,0.9,0,1,1,0,1,0.0403225806,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,1
2,0,2,52,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,14,21,9,0,0,0,0.1947743468,0.1451612903,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
2,0,3,77,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,15,55,0,0,0,0,0.0848214286,0.0952380952,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
2,0,2,79,0,0,0,0,0,0,4,0,0,7,1,1,0,0,1,9,16,46,0,0,0,0.0972222222,0.0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,1,1
5,0,4,60,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,15,38,0,0,0,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1
