NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath
6,3,6,84,0,0,0,0,1,0,0,0,0,0,1,0,0,1,32,45,0,0
3,1,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,29,0,0
3,1,6,96,3,0,0,0,0,0,0,0,0,0,1,0,0,1,33,56,0,0
1,0,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21,5,0,0
2,0,3,45,2,1,0,0,0,0,0,0,0,0,1,0,0,0,17,21,0,0
3,0,3,68,4,0,0,0,0,0,0,0,0,4,1,0,0,1,17,44,0,0
2,0,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,33,0,0
2,1,4,73,4,0,0,0,0,0,0,0,0,5,1,0,0,0,18,48,0,0
2,0,2,36,0,0,0,0,0,0,0,0,0,2,1,0,0,0,18,11,0,0
3,0,4,58,1,0,0,0,0,0,0,0,0,4,1,0,0,0,11,40,0,0
3,1,2,48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,18,9,0
3,1,2,97,6,0,0,0,0,0,0,0,0,5,1,0,0,0,24,66,0,0
2,0,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,22,0,0
2,0,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,28,0,0
2,1,4,91,3,0,0,0,7,0,0,0,0,9,1,0,0,1,19,65,0,0
3,2,4,109,5,4,0,0,0,0,0,0,0,20,1,0,1,1,57,45,0,0
3,1,3,52,3,3,0,1,0,0,0,0,0,14,1,0,0,0,25,20,0,0
3,1,1,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25,17,0,0
3,1,2,56,1,1,0,0,0,0,0,0,0,0,1,0,0,1,33,16,0,0
2,1,2,93,9,0,0,0,0,0,0,0,0,10,1,0,0,1,22,64,0,0
1,0,4,63,3,0,0,0,0,0,0,0,0,6,1,0,0,0,18,38,0,0
2,1,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,1,0,0
8,7,2,194,3,2,0,0,0,0,1,1,0,33,1,0,1,0,76,34,76,0
1,0,2,60,6,0,0,0,0,0,0,0,0,0,1,0,0,1,8,45,0,0
4,1,3,118,8,2,0,0,0,0,0,0,0,0,1,0,0,0,40,71,0,0
2,1,0,38,0,0,0,0,0,0,1,0,0,3,1,0,0,0,23,1,6,0
1,0,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,26,0,0
2,0,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,15,0,0
2,1,2,100,9,0,0,0,0,0,0,0,0,7,1,0,0,0,16,77,0,0
2,1,2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,7,0,0
1,0,4,73,6,0,0,0,0,0,0,0,0,6,1,0,0,1,18,48,0,0
2,0,3,128,0,0,0,0,1,0,3,2,0,5,1,0,0,0,14,43,63,0
4,1,5,226,11,0,0,0,3,0,5,3,0,24,1,0,0,1,20,111,87,0
2,1,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,12,0,0
2,0,4,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,34,0,0
6,0,3,210,2,0,0,0,7,0,5,4,0,24,1,0,0,1,9,54,139,0
1,0,2,58,0,0,0,0,0,0,1,1,0,9,1,0,0,0,16,6,28,0
3,1,2,58,1,1,0,0,0,0,0,0,0,2,1,0,0,0,26,25,0,0
2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,18,0,0
2,0,3,52,2,2,0,0,0,0,0,0,0,1,1,0,0,0,21,24,0,0
2,1,5,81,0,0,0,1,0,0,0,0,0,28,0,0,0,0,23,50,0,0
3,0,3,47,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12,21,6,0
2,1,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0
2,0,1,102,8,0,0,0,1,0,2,1,0,4,1,0,0,0,15,10,69,0
3,1,4,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,37,0,0
3,1,2,58,2,0,0,0,0,0,0,0,0,0,1,0,0,0,14,37,0,0
2,1,5,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,22,0,0
3,1,2,52,0,0,0,0,0,0,1,0,0,3,1,0,0,0,16,22,6,0
2,1,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,8,0,0
3,0,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,19,0,0
3,1,5,124,0,0,0,0,11,0,0,0,0,6,1,0,0,1,16,101,0,0
2,0,5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,28,0,0
1,0,5,116,12,0,0,0,0,0,0,0,0,8,1,0,0,1,12,97,0,0
1,0,3,48,0,0,0,0,1,0,0,0,0,7,1,0,0,1,15,26,0,0
4,0,2,130,0,0,0,0,0,3,1,0,0,7,1,0,0,0,14,16,92,0
3,1,4,64,0,0,0,0,2,0,0,0,0,7,1,0,0,0,20,37,0,0
3,1,5,67,0,0,0,0,0,0,1,0,0,1,1,0,0,0,13,40,6,0
2,1,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21,4,0,0
3,1,8,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,57,0,0
2,0,1,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,4,0,0
3,2,5,121,5,4,0,0,0,0,0,0,0,21,1,0,1,1,66,48,0,0
2,1,0,62,0,0,0,0,0,4,1,0,0,8,1,0,0,0,14,1,39,0
3,1,5,102,0,0,0,0,0,0,0,0,0,4,1,0,0,0,29,66,0,0
3,0,7,104,1,0,0,0,0,0,0,0,0,7,1,0,0,1,16,81,0,0
3,1,3,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,23,0,0
3,1,3,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,21,0,0
2,0,2,47,0,0,0,0,0,0,0,0,0,4,1,0,0,0,19,21,0,0
4,0,3,55,0,0,0,0,1,0,1,1,0,10,1,1,0,0,12,22,13,0
5,0,3,94,0,0,0,0,0,0,0,0,0,24,1,0,0,1,10,77,0,0
2,0,5,145,0,0,0,0,0,0,1,0,0,71,1,0,0,0,15,57,65,0
1,0,2,44,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16,21,0,0
2,0,4,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,34,0,0
2,0,2,73,0,0,0,0,2,0,1,0,0,0,1,0,0,0,10,23,32,0
2,1,2,48,0,0,0,0,0,0,1,0,0,1,1,0,0,1,23,11,6,0
4,0,3,113,0,0,0,0,2,0,7,6,0,9,1,1,0,0,12,22,71,0
2,0,3,75,8,1,0,0,0,0,0,0,0,6,1,0,0,1,11,57,0,0
2,0,4,81,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,57,0,0
1,0,1,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,13,0,0
3,1,1,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,9,0,0
2,1,5,84,0,0,0,0,0,3,0,0,0,8,1,0,0,1,22,55,0,0
2,0,4,73,1,0,0,0,0,0,0,0,0,19,1,0,0,0,13,53,0,0
2,1,3,57,1,0,0,0,0,0,0,0,0,6,1,0,0,0,20,30,0,0
3,1,3,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22,32,0,0
1,0,2,52,5,0,0,0,0,0,0,0,0,2,1,0,0,0,10,35,0,0
1,0,5,84,3,0,0,0,1,0,2,1,0,18,1,0,0,1,16,34,26,0
2,1,5,64,5,0,0,0,0,0,0,0,0,20,1,0,0,0,21,36,0,0
3,1,5,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,26,0,0
3,1,2,43,0,0,0,0,0,0,0,0,0,3,1,0,0,1,19,17,0,0
3,1,3,67,2,0,0,0,0,0,0,0,0,7,1,0,0,1,29,31,0,0
1,0,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,9,0,0
3,1,2,101,6,0,0,0,3,0,1,0,0,12,1,0,0,0,14,53,26,0
2,1,4,102,9,0,0,0,0,0,0,0,0,20,1,0,0,1,19,76,0,0
2,0,2,93,0,0,0,0,0,0,5,4,0,8,1,0,0,1,15,20,50,0
2,0,1,63,0,0,0,0,0,0,2,1,0,4,1,0,0,0,17,16,22,0
3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,22,0,0
2,1,3,59,1,1,0,0,0,0,0,0,0,1,0,0,0,0,34,17,0,0
6,1,8,142,3,0,0,0,0,0,0,0,0,26,1,0,0,1,15,120,0,0
2,0,1,47,0,0,0,0,0,0,2,1,0,0,1,0,0,0,9,13,17,0
1,0,3,65,5,0,0,0,0,0,0,0,0,7,1,0,0,1,10,48,0,0
1,0,2,32,0,0,0,0,0,0,0,0,0,2,1,0,0,0,14,11,0,0
2,1,3,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,0
2,0,3,54,0,0,0,0,0,0,0,0,0,4,1,0,0,1,17,30,0,0
1,0,5,63,4,0,0,0,0,0,0,0,0,8,1,0,0,1,12,44,0,0
2,1,2,115,10,0,0,0,0,0,0,0,0,6,1,0,0,1,21,87,0,0
4,1,3,62,0,0,0,0,0,0,0,0,0,6,1,0,0,0,19,36,0,0
3,0,6,84,3,0,0,0,0,0,0,0,0,0,1,0,0,0,18,59,0,0
2,0,2,66,0,0,0,0,5,0,0,0,0,6,1,0,0,1,18,41,0,0
9,1,5,73,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,48,0,0
3,1,6,93,0,0,0,0,0,2,0,0,0,4,1,0,0,1,26,60,0,0
2,0,3,153,0,0,0,0,0,0,4,3,0,40,1,0,0,0,19,44,82,0
1,0,5,55,2,0,0,0,0,0,0,0,0,1,1,0,0,1,11,37,0,0
4,1,3,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,42,0,0
1,0,5,86,8,0,0,0,0,0,0,0,0,10,1,0,0,1,9,70,0,0
1,0,3,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,17,0,0
3,2,3,65,3,0,0,0,0,0,0,0,0,0,1,0,0,0,35,23,0,0
5,0,5,65,1,0,0,1,0,0,0,0,0,9,1,1,0,1,12,46,0,0
2,0,8,117,9,0,0,0,0,0,0,0,0,8,1,0,0,1,24,86,0,0
2,0,2,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,24,0,0
3,0,3,57,0,0,0,0,0,0,1,0,0,10,1,0,0,1,18,19,12,0
3,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,15,0,0
1,0,3,91,6,0,0,0,0,0,0,0,0,7,1,0,0,0,11,73,0,0
3,1,1,81,3,0,0,0,0,0,0,0,0,0,1,0,0,0,26,48,0,0
2,1,6,64,0,0,0,0,0,0,0,0,0,10,1,0,0,1,12,45,0,0
3,1,4,85,5,0,0,0,0,0,0,0,0,0,1,0,0,1,13,65,0,0
2,1,2,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0
2,1,2,57,3,0,0,0,0,0,0,0,0,0,1,0,0,0,24,26,0,0
2,0,4,62,2,0,0,0,1,0,0,0,0,0,1,0,0,1,20,35,0,0
2,1,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,6,0,0
2,0,3,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,28,0,0
2,0,5,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,34,0,0
3,1,1,99,8,0,0,0,0,0,0,0,0,2,1,0,0,0,31,61,0,0
1,0,4,70,0,0,0,0,1,0,2,1,0,7,1,0,0,1,18,20,24,0
3,1,4,126,0,0,0,0,0,0,1,0,0,41,1,0,0,0,15,35,68,0
2,0,5,63,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12,36,7,0
2,1,3,48,0,0,0,0,0,0,0,0,0,2,1,0,0,0,22,19,0,0
2,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,15,0,0
1,0,9,60,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,36,0,0
2,1,2,57,3,0,0,0,0,0,0,0,0,0,1,0,0,1,18,32,0,0
2,0,3,114,0,0,0,0,3,0,4,3,0,17,1,0,0,0,22,33,51,0
2,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,1,0,0
2,0,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,14,0,0
2,0,4,45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,28,0,0
4,1,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,19,0,0
3,0,6,76,2,0,0,0,0,0,0,0,0,0,1,0,0,1,21,48,0,0
7,1,2,81,1,0,0,0,0,0,0,0,0,4,1,0,0,1,37,37,0,0
1,0,3,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,31,0,0
3,1,1,52,0,0,0,0,0,0,1,0,0,6,1,0,0,0,20,16,8,0
2,0,2,43,1,1,0,0,0,0,0,0,0,0,1,0,0,0,14,22,0,0
4,0,4,98,2,0,0,0,0,0,0,0,0,19,1,1,0,0,13,45,32,0
1,0,3,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,23,0,0
6,1,4,64,0,0,0,0,0,0,0,0,0,4,1,0,0,1,19,38,0,0
3,1,8,113,2,0,0,0,1,0,0,0,0,2,1,0,0,0,17,89,0,0
2,1,6,53,0,0,0,0,0,0,0,0,0,4,1,0,0,1,17,29,0,0
2,0,1,54,0,0,0,0,2,0,0,0,0,0,1,0,0,1,22,25,0,0
3,0,6,69,1,0,0,0,0,0,0,0,0,0,1,0,0,1,19,43,0,0
1,0,5,80,5,0,0,0,0,0,0,0,0,8,1,0,0,1,18,55,0,0
2,0,3,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,28,0,0
2,1,2,39,0,0,0,0,0,0,1,0,0,6,1,0,0,1,13,7,11,0
1,0,5,143,20,0,0,0,0,0,0,0,0,10,1,0,0,1,17,119,0,0
1,0,2,65,5,0,0,0,0,0,0,0,0,1,1,0,0,1,25,33,0,0
2,1,4,82,0,0,0,0,2,0,1,0,0,6,1,0,0,1,25,42,7,0
2,1,2,69,2,2,0,0,0,0,0,0,0,19,1,0,1,0,28,34,0,0
4,1,5,76,1,0,0,0,1,0,1,0,0,0,1,0,0,1,18,39,11,0
2,1,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,14,0,0
3,1,1,40,1,0,0,0,0,0,0,0,0,6,1,0,0,0,13,20,0,0
5,1,5,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,44,0,0
1,0,2,90,4,0,0,0,0,0,2,1,0,0,1,0,0,1,18,45,19,0
3,2,5,121,5,4,0,0,0,0,0,0,0,20,1,0,1,1,66,48,0,0
2,0,7,124,0,0,0,0,5,0,2,1,0,22,1,0,0,1,25,76,15,0
2,0,3,52,1,0,0,0,0,1,0,0,0,2,1,0,0,1,16,29,0,0
3,1,8,153,3,1,0,0,0,0,0,0,0,46,1,0,0,1,20,126,0,0
2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,18,0,0
2,0,3,73,0,0,0,0,1,0,1,0,0,5,1,0,0,1,10,42,13,0
2,1,2,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37,18,0,0
1,0,3,69,4,0,0,0,0,0,0,0,0,0,1,0,0,1,18,44,0,0
5,0,5,64,1,0,0,1,0,0,0,0,0,9,1,1,0,1,12,45,0,0
1,0,2,72,6,0,0,0,0,0,0,0,0,0,1,0,0,1,8,57,0,0
2,0,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,27,0,0
2,1,2,87,1,0,0,0,0,3,1,0,0,10,1,0,0,0,14,14,51,0
2,0,4,66,1,0,0,0,0,0,0,0,0,8,1,0,0,1,21,38,0,0
4,1,4,78,0,0,0,0,2,0,0,0,0,0,1,0,0,0,22,49,0,0
1,0,2,83,11,0,0,0,0,0,0,0,0,0,1,0,0,0,12,64,0,0
1,0,0,71,0,0,0,0,0,0,4,3,0,16,1,0,0,0,16,1,46,0
2,0,2,81,0,0,0,0,0,0,2,1,0,3,1,0,0,0,24,17,32,0
2,0,3,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,28,0,0
3,1,4,176,19,0,0,0,0,0,0,0,0,6,1,0,0,1,31,138,0,0
2,1,2,62,1,1,0,0,0,0,0,0,0,0,1,0,0,0,31,24,0,0
3,1,2,65,2,0,0,0,0,0,0,0,0,0,1,0,0,0,17,41,0,0
2,0,6,60,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,36,0,0
1,0,2,67,1,0,0,0,0,0,2,1,0,5,1,0,0,0,21,23,15,0
3,1,8,80,0,0,0,0,0,0,0,0,0,7,1,0,0,1,23,50,0,0
4,0,3,61,1,1,0,0,0,0,0,0,0,6,1,0,0,0,18,36,0,0
2,0,3,92,6,0,0,0,0,0,0,0,0,0,1,0,0,1,11,74,0,0
3,1,3,74,4,0,0,0,0,0,0,0,0,11,1,0,0,0,23,44,0,0
3,1,1,47,0,0,0,0,0,0,1,0,0,5,1,0,0,0,14,14,11,0
3,1,2,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,23,0,0
3,2,5,121,5,4,0,0,0,0,0,0,0,20,1,0,1,1,66,48,0,0
3,2,5,65,3,0,0,0,0,0,0,0,0,8,1,0,0,0,22,36,0,0
5,1,5,120,1,0,0,0,1,0,0,0,0,23,1,0,0,1,23,90,0,0
2,1,4,56,1,0,0,0,0,0,0,0,0,11,1,0,0,1,17,32,0,0
1,0,4,88,5,0,0,0,0,0,0,0,0,3,1,0,0,1,22,59,0,0
2,0,5,66,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,40,0,0
6,4,4,63,0,0,0,0,0,0,0,0,0,0,1,0,1,1,41,15,0,0
5,1,3,77,0,0,0,0,1,0,0,0,0,0,1,0,0,1,33,37,0,0
2,1,5,105,11,0,0,0,0,0,0,0,0,8,1,0,0,1,19,79,0,0
1,0,5,109,14,0,0,0,0,0,0,0,0,11,1,0,0,0,13,89,0,0
3,0,4,111,1,0,0,0,0,0,0,2,0,20,1,0,0,1,19,85,0,0
2,0,7,223,1,1,0,0,1,0,3,2,0,27,1,0,0,1,26,53,136,0
4,1,3,55,0,0,0,0,0,0,0,0,0,4,1,0,0,0,20,28,0,0
2,1,3,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,19,0,0
2,1,6,123,9,0,0,0,0,0,1,0,0,8,1,0,0,1,21,76,18,0
4,0,4,82,0,0,0,0,0,0,1,0,0,16,1,0,0,1,15,26,33,0
1,0,1,119,2,1,0,0,6,0,4,3,0,7,1,0,0,0,18,21,72,0
2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,23,0,0
3,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,20,0,0
2,0,2,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,27,0,0
3,1,3,103,0,0,0,0,4,0,1,0,0,0,1,0,0,0,11,40,44,0
2,0,3,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,25,0,0
2,1,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,1,0,0
3,0,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,20,0,0
4,0,3,225,0,0,0,0,4,0,17,11,0,54,1,1,0,0,12,22,183,0
2,1,3,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,22,16,0,0
1,0,5,147,14,0,0,0,0,0,0,0,0,8,1,0,0,0,18,122,0,0
2,1,2,77,1,0,0,0,3,0,1,0,0,1,1,0,0,0,19,10,40,0
3,0,4,77,0,0,0,0,1,1,0,0,0,5,1,0,0,0,29,41,0,0
2,0,3,80,7,0,0,0,0,0,0,0,0,6,1,0,0,1,13,60,0,0
3,1,4,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,54,0,0
2,1,5,58,1,0,0,0,0,0,0,0,0,4,1,0,0,0,19,32,0,0
4,0,3,50,0,0,0,1,0,0,0,0,0,15,1,1,0,0,15,28,0,0
1,0,3,30,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,15,0,0
5,2,2,64,0,0,0,0,3,0,1,0,0,4,1,0,0,0,21,22,13,0
2,0,4,83,5,0,0,0,0,0,0,0,0,3,1,0,0,1,12,64,0,0
2,0,2,64,2,1,0,0,1,0,1,0,0,9,1,0,0,1,19,24,13,0
2,1,3,68,1,1,0,0,0,0,0,0,0,16,1,0,0,1,21,40,0,0
2,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0
2,0,4,77,0,0,0,0,3,0,0,0,0,6,1,0,0,0,17,53,0,0
1,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0
5,1,5,67,6,0,0,0,0,0,0,0,0,7,1,0,0,1,13,47,0,0
2,0,2,83,1,0,0,0,2,0,0,0,0,0,1,0,0,1,21,55,0,0
1,0,3,67,8,0,0,0,0,0,0,0,0,8,1,0,0,1,9,51,0,0
3,1,5,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,37,0,0
3,1,2,54,1,0,0,0,0,0,0,0,0,7,1,0,0,0,16,31,0,0
3,1,3,73,0,0,0,0,0,0,2,1,0,8,1,0,0,1,18,23,24,0
2,0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10,0,0
3,1,6,74,0,0,0,0,1,0,0,0,0,24,1,0,0,0,18,49,0,0
4,1,5,94,1,0,0,0,1,0,0,0,0,18,1,0,0,1,18,69,0,0
1,0,5,44,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,20,0,0
1,0,2,89,8,0,0,0,1,0,0,0,0,1,1,0,0,0,12,70,0,0
1,0,2,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,0,0
3,1,1,45,0,0,0,0,0,0,1,0,0,3,1,0,0,0,19,12,6,0
3,0,4,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,27,0,0
2,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0
2,0,1,78,0,0,0,0,0,0,4,3,0,6,1,0,0,1,12,9,49,0
3,1,2,109,0,0,0,0,3,0,5,4,0,5,1,0,0,1,16,20,65,0
2,1,9,120,1,0,0,0,0,0,0,0,0,35,1,0,0,1,18,95,0,0
1,0,3,60,0,0,0,0,1,0,0,0,0,13,1,0,0,0,7,46,0,0
3,0,3,58,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24,27,0,0
5,1,5,120,1,0,0,0,1,0,0,0,0,20,1,0,0,1,23,90,0,0
2,0,1,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,10,0,0
3,1,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,12,0,0
1,0,5,73,6,0,0,0,0,0,0,0,0,8,1,0,0,1,8,58,0,0
1,0,4,64,3,0,0,0,0,0,0,0,0,0,1,0,0,0,12,45,0,0
3,1,1,67,2,0,0,0,0,0,2,1,0,5,1,0,0,0,19,15,25,0
2,0,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,28,0,0
3,0,7,96,2,0,0,0,0,0,0,0,0,0,1,0,0,1,32,57,0,0
3,1,5,62,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27,28,0,0
2,0,5,67,1,0,0,0,0,0,0,0,0,1,1,0,0,0,19,41,0,0
2,0,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,37,0,0
1,0,1,205,1,0,0,0,0,6,4,3,0,7,1,0,0,1,18,16,163,0
4,1,1,41,1,0,0,0,0,0,0,0,0,4,1,0,0,0,24,10,0,0
4,0,3,137,0,0,0,0,4,0,8,4,0,9,1,1,0,0,12,22,95,0
4,2,4,75,5,5,0,0,0,0,0,0,0,13,1,0,0,1,36,32,0,0
2,1,2,46,1,0,0,0,0,0,0,0,0,1,1,0,0,0,18,21,0,0
2,1,2,79,3,0,0,0,0,0,0,0,0,8,1,0,0,1,17,55,0,0
2,1,3,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,14,0,0
3,1,2,57,3,0,0,0,0,0,0,0,0,4,1,0,0,0,14,36,0,0
2,0,4,122,9,0,0,0,1,0,1,0,0,9,1,0,0,1,14,92,8,0
2,0,4,56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,31,0,0
1,0,4,59,4,0,0,0,0,0,0,0,0,5,1,0,0,1,12,40,0,0
2,0,2,62,0,0,0,0,0,0,2,1,0,7,1,0,0,0,22,18,14,0
1,0,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,1,17,16,0,0
2,0,4,53,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8,38,0,0
3,0,7,101,0,0,0,0,2,0,2,1,0,0,1,0,0,1,18,33,42,0
2,0,4,59,1,0,0,0,1,0,0,0,0,0,1,0,0,0,11,41,0,0
4,0,3,164,0,0,0,0,4,0,10,9,0,9,1,1,0,0,12,22,122,0
2,0,2,77,6,1,0,0,0,0,0,0,0,4,1,0,0,1,22,48,0,0
2,0,1,51,3,0,0,0,0,0,0,0,0,5,1,0,0,0,10,15,18,0
2,1,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,0,0
2,0,3,54,2,0,0,0,2,0,0,0,0,1,1,0,0,0,9,38,0,0
2,0,5,81,0,0,0,0,1,0,1,0,0,3,1,0,0,0,12,42,19,0
1,0,4,79,1,0,0,0,0,0,0,0,0,26,1,0,0,0,13,59,0,0
3,1,4,64,1,0,0,0,1,0,0,0,0,6,1,0,0,1,19,38,0,0
3,1,6,78,1,0,0,0,0,0,0,0,0,0,1,0,0,1,19,52,0,0
3,1,4,120,1,0,0,0,0,0,0,0,0,38,1,0,0,0,16,97,0,0
1,0,6,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23,28,0,0
3,1,5,72,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,42,0,0
2,0,6,81,1,0,0,0,1,0,0,0,0,0,1,0,0,1,22,52,0,0
3,1,1,70,1,1,0,0,0,0,2,1,0,12,1,0,0,0,25,12,25,0
2,0,1,103,0,0,0,0,0,1,3,2,0,15,1,0,0,0,18,12,65,0
1,0,4,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,21,0,0
2,1,4,72,0,0,0,0,0,0,0,0,0,26,1,0,0,0,18,47,0,0
4,0,3,192,0,0,0,0,3,0,13,10,0,49,1,1,0,0,12,22,150,0
2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,12,31,0,0
2,1,3,30,0,0,0,0,0,0,0,0,0,1,1,0,0,1,14,9,0,0
2,0,4,73,1,0,0,0,0,0,0,0,0,20,1,0,0,0,13,53,0,0
2,0,2,157,1,0,0,0,8,0,6,5,0,17,1,0,0,0,21,19,109,0
4,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,26,0,0
3,0,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,23,0,0
3,2,4,109,5,4,0,0,0,0,0,0,0,25,1,0,1,1,57,45,0,0
3,1,4,91,2,0,0,0,5,0,0,0,0,6,1,0,0,1,17,67,0,0
2,0,2,52,0,0,0,0,0,0,1,0,0,7,1,0,0,0,14,21,9,0
2,0,3,77,7,0,0,0,0,0,0,0,0,6,1,0,0,1,15,55,0,0
2,0,2,79,0,0,0,0,0,0,4,0,0,7,1,0,0,1,9,16,46,0
5,0,4,60,0,0,0,0,0,0,0,0,0,4,1,0,0,1,15,38,0,0
